,Episode_no,Step_no,Old_State0,Old_State1,Old_State2,Old_State3,New_State0,New_State1,New_State2,New_State3,Action0,Action1,Reward
2158,100.0,5.0,-0.03902124595970144,-0.15924999061821205,-0.03247336247800964,0.17977950881111587,-0.04220624577206568,0.03632124006223317,-0.02887777230178732,-0.1229681662892228,0.0,1.0,1.0
2159,100.0,6.0,-0.04220624577206568,0.03632124006223317,-0.02887777230178732,-0.1229681662892228,-0.04147982097082101,-0.1583753409265587,-0.031337135627571774,0.16046605669737174,1.0,0.0,1.0
2160,100.0,7.0,-0.04147982097082101,-0.1583753409265587,-0.031337135627571774,0.16046605669737174,-0.04464732778935219,-0.3530349703735083,-0.02812781449362434,0.4431005333932771,1.0,0.0,1.0
2161,100.0,8.0,-0.04464732778935219,-0.3530349703735083,-0.02812781449362434,0.4431005333932771,-0.05170802719682235,-0.15752654017217615,-0.0192658038257588,0.14168540426666493,0.0,1.0,1.0
2162,100.0,9.0,-0.05170802719682235,-0.15752654017217615,-0.0192658038257588,0.14168540426666493,-0.05485855800026588,0.03786595922100516,-0.0164320957404255,-0.15701274939120685,0.0,1.0,1.0
2163,100.0,10.0,-0.05485855800026588,0.03786595922100516,-0.0164320957404255,-0.15701274939120685,-0.054101238815845776,0.2332192738508419,-0.01957235072824964,-0.4548339799052435,0.0,1.0,1.0
2164,100.0,11.0,-0.054101238815845776,0.2332192738508419,-0.01957235072824964,-0.4548339799052435,-0.04943685333882894,0.4286124233671333,-0.028669030326354508,-0.7536214717514191,0.0,1.0,1.0
2165,100.0,12.0,-0.04943685333882894,0.4286124233671333,-0.028669030326354508,-0.7536214717514191,-0.04086460487148627,0.2338972265751433,-0.043741459761382884,-0.4700962379539556,1.0,0.0,1.0
2166,100.0,13.0,-0.04086460487148627,0.2338972265751433,-0.043741459761382884,-0.4700962379539556,-0.036186660339983405,0.039419573620084115,-0.053143384520462,-0.19151467552312726,1.0,0.0,1.0
2167,100.0,14.0,-0.036186660339983405,0.039419573620084115,-0.053143384520462,-0.19151467552312726,-0.035398268867581725,0.2352599114524622,-0.05697367803092454,-0.5004772595898587,0.0,1.0,1.0
2168,100.0,15.0,-0.035398268867581725,0.2352599114524622,-0.05697367803092454,-0.5004772595898587,-0.03069307063853248,0.04098545674419568,-0.06698322322272171,-0.2262796116839709,1.0,0.0,1.0
2169,100.0,16.0,-0.03069307063853248,0.04098545674419568,-0.06698322322272171,-0.2262796116839709,-0.02987336150364856,0.2369975766179427,-0.07150881545640113,-0.5393167893322031,0.0,1.0,1.0
2170,100.0,17.0,-0.02987336150364856,0.2369975766179427,-0.07150881545640113,-0.5393167893322031,-0.02513340997128971,0.43304807257025135,-0.08229515124304519,-0.8536466528028019,0.0,1.0,1.0
2171,100.0,18.0,-0.02513340997128971,0.43304807257025135,-0.08229515124304519,-0.8536466528028019,-0.016472448519884685,0.23913846671679545,-0.09936808429910124,-0.5879341005956472,1.0,0.0,1.0
2172,100.0,19.0,-0.016472448519884685,0.23913846671679545,-0.09936808429910124,-0.5879341005956472,-0.011689679185548777,0.4355012803431554,-0.1111267663110142,-0.910191513554327,0.0,1.0,1.0
2173,100.0,20.0,-0.011689679185548777,0.4355012803431554,-0.1111267663110142,-0.910191513554327,-0.002979653578685668,0.6319374613362922,-0.12933059658210072,-1.2356323574963393,0.0,1.0,1.0
2174,100.0,21.0,-0.002979653578685668,0.6319374613362922,-0.12933059658210072,-1.2356323574963393,0.009659095648040178,0.4386927721637819,-0.15404324373202752,-0.9861034484871052,1.0,0.0,1.0
2175,100.0,22.0,0.009659095648040178,0.4386927721637819,-0.15404324373202752,-0.9861034484871052,0.018432951091315816,0.24593173287325015,-0.17376531270176962,-0.7454954918986196,1.0,0.0,1.0
2176,100.0,23.0,0.018432951091315816,0.24593173287325015,-0.17376531270176962,-0.7454954918986196,0.02335158574878082,0.4429711633090293,-0.188675222539742,-1.087434040364744,0.0,1.0,1.0
2177,100.0,24.0,0.02335158574878082,0.4429711633090293,-0.188675222539742,-1.087434040364744,0.032211009014961406,0.2507696756089043,-0.2104239033470369,-0.8593901353908207,1.0,0.0,0.0
2178,0.0,0.0,0.04246001008434168,-0.0022444289300514453,0.009332817755949997,0.018268500400302687,0.04241512150574065,0.1927424441659943,0.009698187763956052,-0.2714552630130293,0.0,1.0,1.0
2179,0.0,1.0,0.04241512150574065,0.1927424441659943,0.009698187763956052,-0.2714552630130293,0.046269970389060534,0.3877246732622973,0.004269082503695465,-0.5610636299907572,0.0,1.0,1.0
2180,0.0,2.0,0.046269970389060534,0.3877246732622973,0.004269082503695465,-0.5610636299907572,0.05402446385430648,0.5827864513070795,-0.0069521900961196795,-0.8523985243580512,0.0,1.0,1.0
2181,0.0,3.0,0.05402446385430648,0.5827864513070795,-0.0069521900961196795,-0.8523985243580512,0.06568019288044807,0.3877599630644329,-0.024000160583280705,-0.5619097890426428,1.0,0.0,1.0
2182,0.0,4.0,0.06568019288044807,0.3877599630644329,-0.024000160583280705,-0.5619097890426428,0.07343539214173674,0.1929828924487566,-0.03523835636413356,-0.27688369374211236,1.0,0.0,1.0
2183,0.0,5.0,0.07343539214173674,0.1929828924487566,-0.03523835636413356,-0.27688369374211236,0.07729504999071186,0.38858939462842723,-0.04077603023897581,-0.5804692291040451,0.0,1.0,1.0
2184,0.0,6.0,0.07729504999071186,0.38858939462842723,-0.04077603023897581,-0.5804692291040451,0.08506683788328041,0.1940618359966447,-0.052385414821056714,-0.30090526711556204,1.0,0.0,1.0
2185,0.0,7.0,0.08506683788328041,0.1940618359966447,-0.052385414821056714,-0.30090526711556204,0.0889480746032133,0.3898897858411849,-0.05840352016336796,-0.6096385048924491,0.0,1.0,1.0
2186,0.0,8.0,0.0889480746032133,0.3898897858411849,-0.05840352016336796,-0.6096385048924491,0.096745870320037,0.19563078714944399,-0.07059629026121694,-0.33590769966344647,1.0,0.0,1.0
2187,0.0,9.0,0.096745870320037,0.19563078714944399,-0.07059629026121694,-0.33590769966344647,0.10065848606302588,0.001580811441864699,-0.07731444425448587,-0.06629584333158794,1.0,0.0,1.0
2188,0.0,10.0,0.10065848606302588,0.001580811441864699,-0.07731444425448587,-0.06629584333158794,0.10069010229186318,0.19772120339127575,-0.07864036112111764,-0.38233535194559987,0.0,1.0,1.0
2189,0.0,11.0,0.10069010229186318,0.19772120339127575,-0.07864036112111764,-0.38233535194559987,0.1046445263596887,0.0037987933268125162,-0.08628706816002964,-0.11544717317125502,1.0,0.0,1.0
2190,0.0,12.0,0.1046445263596887,0.0037987933268125162,-0.08628706816002964,-0.11544717317125502,0.10472050222622495,-0.1899876178635017,-0.08859601162345473,0.1488140635316867,1.0,0.0,1.0
2191,0.0,13.0,0.10472050222622495,-0.1899876178635017,-0.08859601162345473,0.1488140635316867,0.10092074986895491,0.006283948646168075,-0.085619730352821,-0.17045176845944576,0.0,1.0,1.0
2192,0.0,14.0,0.10092074986895491,0.006283948646168075,-0.085619730352821,-0.17045176845944576,0.10104642884187827,-0.1875148074869331,-0.08902876572200992,0.094040043678153,1.0,0.0,1.0
2193,0.0,15.0,0.10104642884187827,-0.1875148074869331,-0.08902876572200992,0.094040043678153,0.0972961326921396,0.008762910558743287,-0.08714796484844686,-0.22535040697464936,0.0,1.0,1.0
2194,0.0,16.0,0.0972961326921396,0.008762910558743287,-0.08714796484844686,-0.22535040697464936,0.09747139090331447,-0.185012430554984,-0.09165497298793986,0.03862046162819882,1.0,0.0,1.0
2195,0.0,17.0,0.09747139090331447,-0.185012430554984,-0.09165497298793986,0.03862046162819882,0.0937711422922148,0.01129617514601608,-0.09088256375537589,-0.2815153248287575,0.0,1.0,1.0
2196,0.0,18.0,0.0937711422922148,0.01129617514601608,-0.09088256375537589,-0.2815153248287575,0.09399706579513512,-0.18241981648165834,-0.09651287025195104,-0.018823236684178457,1.0,0.0,1.0
2197,0.0,19.0,0.09399706579513512,-0.18241981648165834,-0.09651287025195104,-0.018823236684178457,0.09034866946550195,-0.3760346923734088,-0.09688933498563461,0.2419167696663584,1.0,0.0,1.0
2198,0.0,20.0,0.09034866946550195,-0.3760346923734088,-0.09688933498563461,0.2419167696663584,0.08282797561803378,-0.17967186836562066,-0.09205099959230745,-0.07968694148561739,0.0,1.0,1.0
2199,0.0,21.0,0.08282797561803378,-0.17967186836562066,-0.09205099959230745,-0.07968694148561739,0.07923453825072137,-0.37336193798825135,-0.0936447384220198,0.18259333287872537,1.0,0.0,1.0
2200,0.0,22.0,0.07923453825072137,-0.37336193798825135,-0.0936447384220198,0.18259333287872537,0.07176729949095634,-0.17703347153904075,-0.08999287176444529,-0.1381003890942955,0.0,1.0,1.0
2201,0.0,23.0,0.07176729949095634,-0.17703347153904075,-0.08999287176444529,-0.1381003890942955,0.06822663006017553,-0.37075893248475367,-0.0927548795463312,0.12488969425126129,1.0,0.0,1.0
2202,0.0,24.0,0.06822663006017553,-0.37075893248475367,-0.0927548795463312,0.12488969425126129,0.06081145141048046,-0.1744390003534742,-0.09025708566130597,-0.1955551865001759,0.0,1.0,1.0
2203,0.0,25.0,0.06081145141048046,-0.1744390003534742,-0.09025708566130597,-0.1955551865001759,0.05732267140341098,-0.36816175429683895,-0.09416818939130948,0.06734657904324604,1.0,0.0,1.0
2204,0.0,26.0,0.05732267140341098,-0.36816175429683895,-0.09416818939130948,0.06734657904324604,0.049959436317474196,-0.17182469688775764,-0.09282125781044456,-0.2534987341548861,0.0,1.0,1.0
2205,0.0,27.0,0.049959436317474196,-0.17182469688775764,-0.09282125781044456,-0.2534987341548861,0.046522942379719046,-0.36550714778102117,-0.09789123249354229,0.008524015618682435,1.0,0.0,1.0
2206,0.0,28.0,0.046522942379719046,-0.36550714778102117,-0.09789123249354229,0.008524015618682435,0.039212799424098624,-0.16912750833978957,-0.09772075218116863,-0.31336926519908015,0.0,1.0,1.0
2207,0.0,29.0,0.039212799424098624,-0.16912750833978957,-0.09772075218116863,-0.31336926519908015,0.03583024925730283,-0.3627314059130581,-0.10398813748515023,-0.053033106313740086,1.0,0.0,1.0
2208,0.0,30.0,0.03583024925730283,-0.3627314059130581,-0.10398813748515023,-0.053033106313740086,0.02857562113904167,-0.5562204836549272,-0.10504879961142503,0.20511525577789436,1.0,0.0,1.0
2209,0.0,31.0,0.02857562113904167,-0.5562204836549272,-0.10504879961142503,0.20511525577789436,0.017451211465943126,-0.3597653883279376,-0.10094649449586715,-0.11877050919849735,0.0,1.0,1.0
2210,0.0,32.0,0.017451211465943126,-0.3597653883279376,-0.10094649449586715,-0.11877050919849735,0.010255903699384374,-0.5533070012474084,-0.1033219046798371,0.14043610529428768,1.0,0.0,1.0
2211,0.0,33.0,0.010255903699384374,-0.5533070012474084,-0.1033219046798371,0.14043610529428768,-0.0008102363255637953,-0.35686866875906936,-0.10051318257395134,-0.18297261804751652,0.0,1.0,1.0
2212,0.0,34.0,-0.0008102363255637953,-0.35686866875906936,-0.10051318257395134,-0.18297261804751652,-0.007947609700745182,-0.5504194820071063,-0.10417263493490167,0.07638712521076502,1.0,0.0,1.0
2213,0.0,35.0,-0.007947609700745182,-0.5504194820071063,-0.10417263493490167,0.07638712521076502,-0.01895599934088731,-0.3539703455710571,-0.10264489243068636,-0.24726052592082054,0.0,1.0,1.0
2214,0.0,36.0,-0.01895599934088731,-0.3539703455710571,-0.10264489243068636,-0.24726052592082054,-0.026035406252308452,-0.5474879842181366,-0.10759010294910278,0.011363467038082053,1.0,0.0,1.0
2215,0.0,37.0,-0.026035406252308452,-0.5474879842181366,-0.10759010294910278,0.011363467038082053,-0.036985165936671185,-0.740915627846729,-0.10736283360834113,0.268256766753681,1.0,0.0,1.0
2216,0.0,38.0,-0.036985165936671185,-0.740915627846729,-0.10736283360834113,0.268256766753681,-0.05180347849360577,-0.5444383421741321,-0.10199769827326752,-0.0562662983517237,0.0,1.0,1.0
2217,0.0,39.0,-0.05180347849360577,-0.5444383421741321,-0.10199769827326752,-0.0562662983517237,-0.0626922453370884,-0.7379611300833886,-0.103123024240302,0.20257384733690353,1.0,0.0,1.0
2218,0.0,40.0,-0.0626922453370884,-0.7379611300833886,-0.103123024240302,0.20257384733690353,-0.07745146793875618,-0.5415271366753377,-0.09907154729356392,-0.12077628060227169,0.0,1.0,1.0
2219,0.0,41.0,-0.07745146793875618,-0.5415271366753377,-0.09907154729356392,-0.12077628060227169,-0.08828201067226293,-0.7351003765978963,-0.10148707290560935,0.13908036804039436,1.0,0.0,1.0
2220,0.0,42.0,-0.08828201067226293,-0.7351003765978963,-0.10148707290560935,0.13908036804039436,-0.10298401820422086,-0.5386823567206482,-0.09870546554480146,-0.18381669664343586,0.0,1.0,1.0
2221,0.0,43.0,-0.10298401820422086,-0.5386823567206482,-0.09870546554480146,-0.18381669664343586,-0.11375766533863382,-0.732263598484606,-0.10238179947767018,0.07616949283151314,1.0,0.0,1.0
2222,0.0,44.0,-0.11375766533863382,-0.732263598484606,-0.10238179947767018,0.07616949283151314,-0.12840293730832594,-0.535834291287407,-0.10085840962103991,-0.24697927384504048,0.0,1.0,1.0
2223,0.0,45.0,-0.12840293730832594,-0.535834291287407,-0.10085840962103991,-0.24697927384504048,-0.13911962313407408,-0.7293819924582787,-0.10579799509794072,0.012264767762352191,1.0,0.0,1.0
2224,0.0,46.0,-0.13911962313407408,-0.7293819924582787,-0.10579799509794072,0.012264767762352191,-0.15370726298323967,-0.5329143662529859,-0.10555269974269367,-0.3118354972698406,0.0,1.0,1.0
2225,0.0,47.0,-0.15370726298323967,-0.5329143662529859,-0.10555269974269367,-0.3118354972698406,-0.16436555030829939,-0.7263866131275862,-0.11178940968809048,-0.054217188019618945,1.0,0.0,1.0
2226,0.0,48.0,-0.16436555030829939,-0.7263866131275862,-0.11178940968809048,-0.054217188019618945,-0.1788932825708511,-0.5298540446706143,-0.11287375344848286,-0.3799736017564444,0.0,1.0,1.0
2227,0.0,49.0,-0.1788932825708511,-0.5298540446706143,-0.11287375344848286,-0.3799736017564444,-0.1894903634642634,-0.7232073152593792,-0.12047322548361174,-0.12490375899809392,1.0,0.0,1.0
2228,0.0,50.0,-0.1894903634642634,-0.7232073152593792,-0.12047322548361174,-0.12490375899809392,-0.20395450976945098,-0.9164158086669281,-0.12297130066357362,0.12747486903826682,1.0,0.0,1.0
2229,0.0,51.0,-0.20395450976945098,-0.9164158086669281,-0.12297130066357362,0.12747486903826682,-0.22228282594278953,-0.7197664339145343,-0.12042180328280828,-0.2013342246429496,0.0,1.0,1.0
2230,0.0,52.0,-0.22228282594278953,-0.7197664339145343,-0.12042180328280828,-0.2013342246429496,-0.23667815462108022,-0.9129787344830391,-0.12444848777566728,0.05106687204283983,1.0,0.0,1.0
2231,0.0,53.0,-0.23667815462108022,-0.9129787344830391,-0.12444848777566728,0.05106687204283983,-0.254937729310741,-0.7163124156097056,-0.12342715033481048,-0.2781446482736901,0.0,1.0,1.0
2232,0.0,54.0,-0.254937729310741,-0.7163124156097056,-0.12342715033481048,-0.2781446482736901,-0.2692639776229351,-0.909477226207787,-0.1289900433002843,-0.02679719093139965,1.0,0.0,1.0
2233,0.0,55.0,-0.2692639776229351,-0.909477226207787,-0.1289900433002843,-0.02679719093139965,-0.2874535221470908,-0.712764073021356,-0.12952598711891228,-0.35723357048854903,0.0,1.0,1.0
2234,0.0,56.0,-0.2874535221470908,-0.712764073021356,-0.12952598711891228,-0.35723357048854903,-0.30170880360751795,-0.9058295386772061,-0.13667065852868326,-0.10803551914019055,1.0,0.0,1.0
2235,0.0,57.0,-0.30170880360751795,-0.9058295386772061,-0.13667065852868326,-0.10803551914019055,-0.31982539438106206,-0.7090406883978344,-0.13883136891148706,-0.4405224388349595,0.0,1.0,1.0
2236,0.0,58.0,-0.31982539438106206,-0.7090406883978344,-0.13883136891148706,-0.4405224388349595,-0.33400620814901877,-0.9019529587164933,-0.14764181768818624,-0.1946236538115414,1.0,0.0,1.0
2237,0.0,59.0,-0.33400620814901877,-0.9019529587164933,-0.14764181768818624,-0.1946236538115414,-0.3520452673233486,-0.7050614438358307,-0.15153429076441707,-0.529997041303476,0.0,1.0,1.0
2238,0.0,60.0,-0.3520452673233486,-0.7050614438358307,-0.15153429076441707,-0.529997041303476,-0.36614649620006523,-0.8977633505591259,-0.1621342315904866,-0.28863731950518157,1.0,0.0,1.0
2239,0.0,61.0,-0.36614649620006523,-0.8977633505591259,-0.1621342315904866,-0.28863731950518157,-0.3841017632112477,-1.090246712010461,-0.16790697798059023,-0.051157797680807804,1.0,0.0,1.0
2240,0.0,62.0,-0.3841017632112477,-1.090246712010461,-0.16790697798059023,-0.051157797680807804,-0.40590669745145697,-0.8931649112122527,-0.1689301339342064,-0.39175609520923804,0.0,1.0,1.0
2241,0.0,63.0,-0.40590669745145697,-0.8931649112122527,-0.1689301339342064,-0.39175609520923804,-0.423769995675702,-1.085537273763237,-0.17676525583839114,-0.15673469879257795,1.0,0.0,1.0
2242,0.0,64.0,-0.423769995675702,-1.085537273763237,-0.17676525583839114,-0.15673469879257795,-0.44548074115096675,-0.8883830191642952,-0.1798999498142427,-0.499556664518857,0.0,1.0,1.0
2243,0.0,65.0,-0.44548074115096675,-0.8883830191642952,-0.1798999498142427,-0.499556664518857,-0.4632484015342527,-1.0805735765720343,-0.18989108310461986,-0.26852905540367833,1.0,0.0,1.0
2244,0.0,66.0,-0.4632484015342527,-1.0805735765720343,-0.18989108310461986,-0.26852905540367833,-0.48485987306569334,-1.2725500271787247,-0.19526166421269342,-0.041233671840694514,1.0,0.0,1.0
2245,0.0,67.0,-0.48485987306569334,-1.2725500271787247,-0.19526166421269342,-0.041233671840694514,-0.5103108736092679,-1.075242185261881,-0.1960863376495073,-0.388614084478181,0.0,1.0,1.0
2246,0.0,68.0,-0.5103108736092679,-1.075242185261881,-0.1960863376495073,-0.388614084478181,-0.5318157173145055,-1.267119265790175,-0.20385861933907093,-0.1635946488566291,1.0,0.0,1.0
2247,0.0,69.0,-0.5318157173145055,-1.267119265790175,-0.20385861933907093,-0.1635946488566291,-0.557158102630309,-1.4588282742607366,-0.20713051231620352,0.058494031693721193,1.0,0.0,1.0
2248,0.0,70.0,-0.557158102630309,-1.4588282742607366,-0.20713051231620352,0.058494031693721193,-0.5863346681155237,-1.2614315583696893,-0.2059606316823291,-0.29173389160545377,0.0,1.0,1.0
2249,0.0,71.0,-0.5863346681155237,-1.2614315583696893,-0.2059606316823291,-0.29173389160545377,-0.6115632992829175,-1.4531129480643676,-0.21179530951443817,-0.07041382149817496,1.0,0.0,0.0
2250,1.0,0.0,0.012533049016130143,-0.049248325310898095,-0.025259037629993167,0.013661657646135791,0.011548082509912181,0.14622659513888653,-0.02498580447707045,-0.2868825578862298,0.0,1.0,1.0
2251,1.0,1.0,0.011548082509912181,0.14622659513888653,-0.02498580447707045,-0.2868825578862298,0.014472614412689912,0.34169579710069886,-0.030723455634795047,-0.5873399056453773,0.0,1.0,1.0
2252,1.0,2.0,0.014472614412689912,0.34169579710069886,-0.030723455634795047,-0.5873399056453773,0.02130653035470389,0.537234250705795,-0.042470253747702594,-0.8895404408597358,0.0,1.0,1.0
2253,1.0,3.0,0.02130653035470389,0.537234250705795,-0.042470253747702594,-0.8895404408597358,0.03205121536881979,0.732905969752691,-0.060261062564897314,-1.195265857427782,0.0,1.0,1.0
2254,1.0,4.0,0.03205121536881979,0.732905969752691,-0.060261062564897314,-1.195265857427782,0.04670933476387361,0.928754143892686,-0.08416637971345295,-1.506210909961413,0.0,1.0,1.0
2255,1.0,5.0,0.04670933476387361,0.928754143892686,-0.08416637971345295,-1.506210909961413,0.06528441764172732,1.1247900293841748,-0.1142905979126812,-1.8239395278328225,0.0,1.0,1.0
2256,1.0,6.0,0.06528441764172732,1.1247900293841748,-0.1142905979126812,-1.8239395278328225,0.08778021822941082,0.9311071138176974,-0.15076938846933766,-1.5688388854364246,1.0,0.0,1.0
2257,1.0,7.0,0.08778021822941082,0.9311071138176974,-0.15076938846933766,-1.5688388854364246,0.10640236050576476,0.7380727798836157,-0.18214616617806614,-1.3267305701213081,1.0,0.0,1.0
2258,1.0,8.0,0.10640236050576476,0.7380727798836157,-0.18214616617806614,-1.3267305701213081,0.12116381610343709,0.5456565728103975,-0.2086807775804923,-1.0961362652963478,1.0,0.0,1.0
2259,1.0,9.0,0.12116381610343709,0.5456565728103975,-0.2086807775804923,-1.0961362652963478,0.13207694755964502,0.35380093990251493,-0.23060350288641926,-0.8755040848209275,1.0,0.0,0.0
2260,2.0,0.0,-0.0262884685807248,0.016217254638821454,0.012266196395378105,0.03167749067493662,-0.02596412348794837,-0.1790784321857829,0.012899746208876838,0.3282051544169316,1.0,0.0,1.0
2261,2.0,1.0,-0.02596412348794837,-0.1790784321857829,0.012899746208876838,0.3282051544169316,-0.02954569213166403,-0.37438163065408053,0.01946384929721547,0.6249279983172602,1.0,0.0,1.0
2262,2.0,2.0,-0.02954569213166403,-0.37438163065408053,0.01946384929721547,0.6249279983172602,-0.03703332474474564,-0.5697698205162185,0.03196240926356067,0.9236767793955396,1.0,0.0,1.0
2263,2.0,3.0,-0.03703332474474564,-0.5697698205162185,0.03196240926356067,0.9236767793955396,-0.048428721155070006,-0.37509389213125266,0.05043594485147146,0.6412073825998745,0.0,1.0,1.0
2264,2.0,4.0,-0.048428721155070006,-0.37509389213125266,0.05043594485147146,0.6412073825998745,-0.055930598997695063,-0.5708813092055308,0.06326009250346895,0.9493369386091282,1.0,0.0,1.0
2265,2.0,5.0,-0.055930598997695063,-0.5708813092055308,0.06326009250346895,0.9493369386091282,-0.06734822518180568,-0.37666539087643114,0.08224683127565152,0.6771818474167037,0.0,1.0,1.0
2266,2.0,6.0,-0.06734822518180568,-0.37666539087643114,0.08224683127565152,0.6771818474167037,-0.0748815329993343,-0.5728279397234848,0.0957904682239856,0.9945843352050365,1.0,0.0,1.0
2267,2.0,7.0,-0.0748815329993343,-0.5728279397234848,0.0957904682239856,0.9945843352050365,-0.08633809179380399,-0.3791087383646792,0.11568215492808633,0.7334570111698654,0.0,1.0,1.0
2268,2.0,8.0,-0.08633809179380399,-0.3791087383646792,0.11568215492808633,0.7334570111698654,-0.09392026656109757,-0.1857589821466839,0.13035129515148364,0.4793055681949545,0.0,1.0,1.0
2269,2.0,9.0,-0.09392026656109757,-0.1857589821466839,0.13035129515148364,0.4793055681949545,-0.09763544620403125,-0.3824569560633721,0.13993740651538272,0.8100642818669518,1.0,0.0,1.0
2270,2.0,10.0,-0.09763544620403125,-0.3824569560633721,0.13993740651538272,0.8100642818669518,-0.10528458532529869,-0.1895011980040587,0.15613869215272175,0.5644673902762957,0.0,1.0,1.0
2271,2.0,11.0,-0.10528458532529869,-0.1895011980040587,0.15613869215272175,0.5644673902762957,-0.10907460928537986,0.0031252188152952887,0.16742803995824765,0.3247611687635714,0.0,1.0,1.0
2272,2.0,12.0,-0.10907460928537986,0.0031252188152952887,0.16742803995824765,0.3247611687635714,-0.10901210490907395,0.1955168295759927,0.17392326333351907,0.08920336610998264,0.0,1.0,1.0
2273,2.0,13.0,-0.10901210490907395,0.1955168295759927,0.17392326333351907,0.08920336610998264,-0.1051017683175541,0.3877745447189794,0.17570733065571872,-0.14395640707211935,0.0,1.0,1.0
2274,2.0,14.0,-0.1051017683175541,0.3877745447189794,0.17570733065571872,-0.14395640707211935,-0.09734627742317452,0.19062856224475278,0.17282820251427633,0.1986019818129496,1.0,0.0,1.0
2275,2.0,15.0,-0.09734627742317452,0.19062856224475278,0.17282820251427633,0.1986019818129496,-0.09353370617827947,0.3829115022267974,0.17680024215053533,-0.03496666448588376,0.0,1.0,1.0
2276,2.0,16.0,-0.09353370617827947,0.3829115022267974,0.17680024215053533,-0.03496666448588376,-0.08587547613374352,0.1857529567387427,0.17610090886081767,0.30786994332653544,1.0,0.0,1.0
2277,2.0,17.0,-0.08587547613374352,0.1857529567387427,0.17610090886081767,0.30786994332653544,-0.08216041699896867,0.37798574280805497,0.18225830772734838,0.07548678126673511,0.0,1.0,1.0
2278,2.0,18.0,-0.08216041699896867,0.37798574280805497,0.18225830772734838,0.07548678126673511,-0.07460070214280758,0.5700905710581355,0.1837680433526831,-0.15460990283577225,0.0,1.0,1.0
2279,2.0,19.0,-0.07460070214280758,0.5700905710581355,0.1837680433526831,-0.15460990283577225,-0.06319889072164486,0.37287817048030103,0.18067584529596764,0.189951964640944,1.0,0.0,1.0
2280,2.0,20.0,-0.06319889072164486,0.37287817048030103,0.18067584529596764,0.189951964640944,-0.05574132731203884,0.5650173489233755,0.18447488458878653,-0.04073530584887858,0.0,1.0,1.0
2281,2.0,21.0,-0.05574132731203884,0.5650173489233755,0.18447488458878653,-0.04073530584887858,-0.04444098033357133,0.7570807215224714,0.18366017847180896,-0.2700136479899462,0.0,1.0,1.0
2282,2.0,22.0,-0.04444098033357133,0.7570807215224714,0.18366017847180896,-0.2700136479899462,-0.029299365903121898,0.5598779107698073,0.17825990551201004,0.0745087271653011,1.0,0.0,1.0
2283,2.0,23.0,-0.029299365903121898,0.5598779107698073,0.17825990551201004,0.0745087271653011,-0.01810180768772575,0.7520560058650784,0.17975008005531606,-0.15705916419177915,0.0,1.0,1.0
2284,2.0,24.0,-0.01810180768772575,0.7520560058650784,0.17975008005531606,-0.15705916419177915,-0.0030606875704241813,0.9442101402623465,0.17660889677148048,-0.38808409784800024,0.0,1.0,1.0
2285,2.0,25.0,-0.0030606875704241813,0.9442101402623465,0.17660889677148048,-0.38808409784800024,0.015823515234822748,0.7470787583258827,0.16884721481452047,-0.04533303371052677,1.0,0.0,1.0
2286,2.0,26.0,0.015823515234822748,0.7470787583258827,0.16884721481452047,-0.04533303371052677,0.0307650904013404,0.9394278409717535,0.16794055414030995,-0.28034806005156465,0.0,1.0,1.0
2287,2.0,27.0,0.0307650904013404,0.9394278409717535,0.16794055414030995,-0.28034806005156465,0.049553647220775474,0.7423581106515483,0.16233359293927865,0.06024046005855327,1.0,0.0,1.0
2288,2.0,28.0,0.049553647220775474,0.7423581106515483,0.16233359293927865,0.06024046005855327,0.06440080943380644,0.9348253494979574,0.1635384021404497,-0.17714805584073703,0.0,1.0,1.0
2289,2.0,29.0,0.06440080943380644,0.9348253494979574,0.1635384021404497,-0.17714805584073703,0.08309731642376558,1.1272752332095601,0.15999544102363497,-0.4141049404624524,0.0,1.0,1.0
2290,2.0,30.0,0.08309731642376558,1.1272752332095601,0.15999544102363497,-0.4141049404624524,0.10564282108795678,0.9302901529468056,0.15171334221438593,-0.07556292784701835,1.0,0.0,1.0
2291,2.0,31.0,0.10564282108795678,0.9302901529468056,0.15171334221438593,-0.07556292784701835,0.12424862414689289,1.1229484013317865,0.15020208365744556,-0.31679805986608145,0.0,1.0,1.0
2292,2.0,32.0,0.12424862414689289,1.1229484013317865,0.15020208365744556,-0.31679805986608145,0.14670759217352863,1.315647420658579,0.14386612246012392,-0.5585985951324018,0.0,1.0,1.0
2293,2.0,33.0,0.14670759217352863,1.315647420658579,0.14386612246012392,-0.5585985951324018,0.17302054058670022,1.118830234236132,0.13269415055747588,-0.2242718761851883,1.0,0.0,1.0
2294,2.0,34.0,0.17302054058670022,1.118830234236132,0.13269415055747588,-0.2242718761851883,0.19539714527142285,1.3118307094318178,0.12820871303377213,-0.4723299049999125,0.0,1.0,1.0
2295,2.0,35.0,0.19539714527142285,1.3118307094318178,0.12820871303377213,-0.4723299049999125,0.2216337594600592,1.1151532283462207,0.11876211493377388,-0.14214484214056494,1.0,0.0,1.0
2296,2.0,36.0,0.2216337594600592,1.1151532283462207,0.11876211493377388,-0.14214484214056494,0.2439368240269836,1.308391770287752,0.11591921809096258,-0.3951268744164773,0.0,1.0,1.0
